SourceFile,SearchKey,ODSCode,OrganisationName,ServiceIndex,ServiceCode,ServiceName,KeyValueIndex,Key,Value
page_000103.json,X46301,FN141,Unipharm Pharmacy,8,SRV0277,Flu vaccination service,1,OnlineBooking,NBS
page_000103.json,X46301,FN141,Unipharm Pharmacy,9,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46319,FHK95,Darnall Pharmacy,8,SRV0514,Flu vaccination service,1,FluJabLink,https://www.darnallpharmacy.co.uk
page_000103.json,X46319,FHK95,Darnall Pharmacy,8,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X4633,FCQ88,KAMSONS,8,SRV0514,Flu vaccination service,1,FluJabLink,https://outlook.office365.com/owa/calendar/KamsonsPharmacyMoulsecoomb@kamsons.co.uk/bookings/
page_000103.json,X4633,FCQ88,KAMSONS,8,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X4633,FCQ88,KAMSONS,11,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://outlook.office365.com/book/KamsonsPharmacyMoulsecoomb@kamsons.co.uk/?ismsaljsauthenabled=true
page_000103.json,X46367,FCF74,Chana Chemist,5,SRV0277,Flu vaccination service,1,FluJabLink,https://www.ksc1t.co.uk
page_000103.json,X46367,FCF74,Chana Chemist,5,SRV0277,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46367,FCF74,Chana Chemist,6,SRV0514,Flu vaccination service,1,FluJabLink,https://www.ksc1t.co.uk
page_000103.json,X46367,FCF74,Chana Chemist,6,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46370,FFF73,Spa Pharmacy,5,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46373,FH780,Nash Chemists,2,SRV0277,Flu vaccination service,1,OnlineBooking,NBS
page_000103.json,X46373,FH780,Nash Chemists,3,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46374,FHW99,Tuffley Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://app.charac.co.uk/#/guest/appointments?pharmacyId=858&serviceId=17598
page_000103.json,X46374,FHW99,Tuffley Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46376,FQ661,Swift Pharmacy Burngreave,7,SRV0514,Flu vaccination service,1,FluJabLink,https://swiftpharmacy.co.uk/services/flu-vaccinations/
page_000103.json,X46376,FQ661,Swift Pharmacy Burngreave,7,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46377,FRQ84,WELLBEING PHARMACY,7,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46378,FRT62,Globe Pharmacy,6,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46379,FTL66,WELDRICKS PHARMACY,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.weldricks.co.uk/services/seasonal-flu-vaccine
page_000103.json,X46380,FVR81,Wise Pharmacy,6,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46382,FWW04,Penshaw Pharmacy,3,SRV0514,Flu vaccination service,1,FluJabLink,https://www.nhs.uk/book-a-flu-vaccination/enter-name
page_000103.json,X46382,FWW04,Penshaw Pharmacy,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46383,FXM99,Staploe Pharmacy,6,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46384,FXX19,Wolston Pharmacy,3,SRV0514,Flu vaccination service,1,FluJabLink,https://www.mwphillips.co.uk/Services/Flu-Jab-Service/
page_000103.json,X46384,FXX19,Wolston Pharmacy,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46384,FXX19,Wolston Pharmacy,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.mwphillips.co.uk/
page_000103.json,X46442,FCT29,ASDA PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46442,FCT29,ASDA PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46442,FCT29,ASDA PHARMACY,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46443,FG327,The Old Maids Pharmacy,4,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46444,FH186,HYDE PARK PHARMACY,4,SRV0277,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46444,FH186,HYDE PARK PHARMACY,5,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46445,FMK64,Boots,2,SRV0514,Flu vaccination service,1,FluJabLink,https://boots.com
page_000103.json,X46445,FMK64,Boots,2,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46447,FMQ12,Penn Hill Pharmacy,7,SRV0514,Flu vaccination service,1,FluJabLink,https://www.nhs.uk/book-a-coronavirus-vaccination/enter-name
page_000103.json,X46447,FMQ12,Penn Hill Pharmacy,7,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46451,FWE23,Asda Pharmacy,2,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46451,FWE23,Asda Pharmacy,2,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46451,FWE23,Asda Pharmacy,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46463,FQ812,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X46463,FQ812,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46463,FQ812,TESCO INSTORE PHARMACY,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X4647,FCR72,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X4647,FCR72,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X4647,FCR72,TESCO INSTORE PHARMACY,5,SRV2014,Flu vaccination service: Book from your pharmacy website,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X46471,FF240,TESCO IN-STORE PHARMACY,5,SRV0514,Flu vaccination service,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X46471,FF240,TESCO IN-STORE PHARMACY,5,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46471,FF240,TESCO IN-STORE PHARMACY,7,SRV2014,Flu vaccination service: Book from your pharmacy website,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X46472,FHR71,St Luke's Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://everettspharmacy.co.uk
page_000103.json,X46472,FHR71,St Luke's Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46474,FM259,Harper's Pharmacy,5,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46476,FRM95,Asda Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46476,FRM95,Asda Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46476,FRM95,Asda Pharmacy,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46477,FTA70,CREST PHARMACY - ALDERGATE,8,SRV0277,Flu vaccination service,1,FluJabLink,https://crestpharmacy.com/book-now/
page_000103.json,X46477,FTA70,CREST PHARMACY - ALDERGATE,8,SRV0277,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46477,FTA70,CREST PHARMACY - ALDERGATE,9,SRV0514,Flu vaccination service,1,FluJabLink,https://crestpharmacy.com/book-now/
page_000103.json,X46477,FTA70,CREST PHARMACY - ALDERGATE,9,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46478,FWA95,WELL,4,SRV0514,Flu vaccination service,1,FluJabLink,https://well.co.uk/vaccinations/flu-jabs
page_000103.json,X46478,FWA95,WELL,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46479,FX239,GROVE PHARMACY SOLIHULL,4,SRV0277,Flu vaccination service,1,FluJabLink,https://www.knightspharmacy.co.uk/store/solihull-pharmacy/
page_000103.json,X46479,FX239,GROVE PHARMACY SOLIHULL,4,SRV0277,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46479,FX239,GROVE PHARMACY SOLIHULL,5,SRV0514,Flu vaccination service,1,FluJabLink,https://www.knightspharmacy.co.uk/store/solihull-pharmacy/
page_000103.json,X46479,FX239,GROVE PHARMACY SOLIHULL,5,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X4649,FCR80,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X4649,FCR80,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X4649,FCR80,TESCO INSTORE PHARMACY,5,SRV2014,Flu vaccination service: Book from your pharmacy website,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X4651,FCT06,Sterling Pharmacy,3,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X4652,FCT10,I G TODD PHARMACY,5,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46548,FAJ87,MARKRISE PHARMACY,8,SRV0277,Flu vaccination service,1,OnlineBooking,NBS
page_000103.json,X46548,FAJ87,MARKRISE PHARMACY,9,SRV0514,Flu vaccination service,1,FluJabLink,https://booking.pearlchemistgroup.co.uk/
page_000103.json,X46548,FAJ87,MARKRISE PHARMACY,9,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46551,FA316,Spiralstone Pharmacy,4,SRV0277,Flu vaccination service,1,FluJabLink,https://www.patientaccess.com/services
page_000103.json,X46551,FA316,Spiralstone Pharmacy,4,SRV0277,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46551,FA316,Spiralstone Pharmacy,5,SRV0514,Flu vaccination service,1,FluJabLink,https://www.patientaccess.com/services
page_000103.json,X46551,FA316,Spiralstone Pharmacy,5,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46557,FFA80,Wise Pharmacy,6,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46559,FG273,Castlegate Pharmacy,4,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X4656,FCT46,Gomersal Pharmacy,4,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46561,FJM91,Aqua Pharmacy,4,SRV0277,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46561,FJM91,Aqua Pharmacy,5,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46563,FNE92,GRIMSARGH PHARMACY,3,SRV0277,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46563,FNE92,GRIMSARGH PHARMACY,4,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46564,FNV73,Asda Pharmacy,3,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46564,FNV73,Asda Pharmacy,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46564,FNV73,Asda Pharmacy,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46566,FPR37,Pear Tree Pharmacy,6,SRV0514,Flu vaccination service,1,FluJabLink,https://www.peartreepharmacy.co.uk
page_000103.json,X46566,FPR37,Pear Tree Pharmacy,6,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46570,FVG84,Cohens Chemist,4,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.cohenschemist.co.uk/mycohens/book-pharmacy-appointment/?PSD_reason=231
page_000103.json,X46572,FVW04,ASDA PHARMACY,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46572,FVW04,ASDA PHARMACY,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46572,FVW04,ASDA PHARMACY,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46573,FWP24,ASDA PHARMACY,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46573,FWP24,ASDA PHARMACY,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46573,FWP24,ASDA PHARMACY,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46574,FXX18,Telephone House Pharmacy,7,SRV0514,Flu vaccination service,1,FluJabLink,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/book-flu-vaccination/
page_000103.json,X46574,FXX18,Telephone House Pharmacy,7,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X4658,FCT51,Shepley Pharmacy,7,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46591,FAG38,Wise Pharmacy Ltd,2,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46593,FL558,MONKTON ROAD - PHARMACY PLUS HEALTH,8,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://pharmacyplushealth.co.uk/book-an-appointment?sit=18&ser=nhs-flu-vaccination
page_000103.json,X46595,FCL67,WISE PHARMACY,6,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46598,FFW20,ASDA PHARMACY,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46598,FFW20,ASDA PHARMACY,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46598,FFW20,ASDA PHARMACY,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X4660,FCT55,JACOBS PHARMACY,2,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46600,FH435,WISE PHARMACY,2,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46602,FLA80,Summersdale Pharmacy,6,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46617,FD131,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X46617,FD131,TESCO INSTORE PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46617,FD131,TESCO INSTORE PHARMACY,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X46618,FEF66,Cosby Pharmacy,6,SRV0514,Flu vaccination service,1,FluJabLink,https://calendly.com/narboroughandcosby/
page_000103.json,X46618,FEF66,Cosby Pharmacy,6,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46618,FEF66,Cosby Pharmacy,9,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://calendly.com/narboroughandcosby/
page_000103.json,X46619,FFF85,PHARMACY LINK,10,SRV0277,Flu vaccination service,1,OnlineBooking,NBS
page_000103.json,X46619,FFF85,PHARMACY LINK,11,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46620,FJ756,Oakbrook Pharmacy,4,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46622,FKX97,Asda Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46622,FKX97,Asda Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46622,FKX97,Asda Pharmacy,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46623,FML65,Moorclose Pharmacy,7,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46626,FVH30,Shieldfield Pharmacy,8,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46638,FFN64,ASDA PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46638,FFN64,ASDA PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46638,FFN64,ASDA PHARMACY,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46641,FT036,Asda Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46641,FT036,Asda Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46641,FT036,Asda Pharmacy,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46642,FT293,ASDA PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46642,FT293,ASDA PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46642,FT293,ASDA PHARMACY,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X4666,FCT75,Cohens Chemist,5,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.cohenschemist.co.uk/mycohens/book-pharmacy-appointment/?PSD_reason=231
page_000103.json,X46662,FAQ50,Cohens Chemist,4,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.cohenschemist.co.uk/mycohens/book-pharmacy-appointment/?PSD_reason=231
page_000103.json,X46665,FKL51,Midsomer Pharmacy,11,SRV0277,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46666,FM106,ASDA PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46666,FM106,ASDA PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46666,FM106,ASDA PHARMACY,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46668,FRW01,Asda Pharmacy,3,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46668,FRW01,Asda Pharmacy,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46668,FRW01,Asda Pharmacy,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46669,FTF05,LEWISHAM PHARMACY,8,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X4667,FCT78,TESCO INSTORE PHARMACY,4,SRV0514,Flu vaccination service,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X4667,FCT78,TESCO INSTORE PHARMACY,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X4667,FCT78,TESCO INSTORE PHARMACY,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,http://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X46671,FXH81,ASDA PHARMACY,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46671,FXH81,ASDA PHARMACY,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46671,FXH81,ASDA PHARMACY,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46675,FPE29,HILLVIEW PHARMACY,4,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46687,FEH17,SAFFRON PHARMACY,7,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46688,FF184,ASDA PHARMACY,3,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46688,FF184,ASDA PHARMACY,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46688,FF184,ASDA PHARMACY,6,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46689,FGV34,Kings Road Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://www.daylewis.co.uk/book-your-flu-jab/
page_000103.json,X46689,FGV34,Kings Road Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46689,FGV34,Kings Road Pharmacy,5,SRV0277,Flu vaccination service: adults aged 18 years or over,1,FluJabLink,https://www.daylewis.co.uk/book-your-flu-jab/
page_000103.json,X46689,FGV34,Kings Road Pharmacy,5,SRV0277,Flu vaccination service: adults aged 18 years or over,2,OnlineBooking,Web
page_000103.json,X46690,FHQ81,ST PAUL'S PHARMACY,5,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46693,FRP25,HURN CHEMIST LTD,6,SRV0277,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46693,FRP25,HURN CHEMIST LTD,7,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46694,FRT44,Links Pharmacy,5,SRV0514,Flu vaccination service,1,OnlineBooking,None
page_000103.json,X46694,FRT44,Links Pharmacy,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.linkspharmacy.co.uk
page_000103.json,X4670,FCT98,Superdrug Pharmacy,5,SRV0514,Flu vaccination service,1,FluJabLink,https://bookings.qudini.com/UI43LX999MD/venues/9875?from=/venues/9875
page_000103.json,X4670,FCT98,Superdrug Pharmacy,5,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X4670,FCT98,Superdrug Pharmacy,8,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,http://www.superdrug.com/microsite/flu-jab
page_000103.json,X46714,FJH46,Asda Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46714,FJH46,Asda Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46714,FJH46,Asda Pharmacy,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46719,FA190,Moins Chemist,2,SRV0277,Flu vaccination service,1,FluJabLink,https://Www.healthera.co.uk
page_000103.json,X46719,FA190,Moins Chemist,2,SRV0277,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46719,FA190,Moins Chemist,3,SRV0514,Flu vaccination service,1,FluJabLink,https://Www.healthera.co.uk
page_000103.json,X46719,FA190,Moins Chemist,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X4672,FCV04,MW PHILLIPS CHEMISTS,7,SRV0514,Flu vaccination service,1,FluJabLink,https://www.mwphillips.co.uk/Services/Flu-Jab-Service/
page_000103.json,X4672,FCV04,MW PHILLIPS CHEMISTS,7,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X4672,FCV04,MW PHILLIPS CHEMISTS,10,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://www.mwphillips.co.uk/
page_000103.json,X46722,FFF63,ASDA PHARMACY,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46722,FFF63,ASDA PHARMACY,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46722,FFF63,ASDA PHARMACY,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46723,FJ575,Asda Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46723,FJ575,Asda Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46723,FJ575,Asda Pharmacy,7,SRV2014,Flu vaccination service: book from your pharmacy website,1,FluJabLink,https://asda.cxmflow.com/OABS/Appointment/Index/a887da68-2e3b-4dd9-8818-4ee738ee372e
page_000103.json,X46725,FLJ04,Reynolds Way Pharmacy,4,SRV0514,Flu vaccination service,1,FluJabLink,https://app.charac.co.uk/#/guest/appointments?pharmacyId=879&serviceId=17895
page_000103.json,X46725,FLJ04,Reynolds Way Pharmacy,4,SRV0514,Flu vaccination service,2,OnlineBooking,Web
page_000103.json,X46726,FQH69,Tesco Instore Pharmacy,3,SRV0514,Flu vaccination service,1,FluJabLink,https://www.tesco.com/groceries/en-GB/zone/flujab
page_000103.json,X46726,FQH69,Tesco Instore Pharmacy,3,SRV0514,Flu vaccination service,2,OnlineBooking,Web
